עוזרת הבית | ז'אנר: דרמה, מותחן, מסתורין | שנת יציאה: 2025 | אורך סרט: 133 דקות | תקציר: מותחן סוחף, בכיכובן של סינדי סוויני ואמנדה סייפריד, המבוסס על רב המכר הבינלאומי. הסרט מוביל את הצופים אל עולם מעוות שבו השלמות היא רק אשליה ושום דבר אינו כפי שהוא נראה. | קישור לדרייב: https://drive.google.com/file/d/1eFBKdEuoVGi7mUyH_SL2jcwo-dmJeG41/view
סמי הכבאי 2 | ז'אנר: אנימציה, הרפתקאות, ילדים | שנת יציאה: 2009 | אורך סרט: 60 דקות | תקציר: סמי וצוותו בעיר פונטי פולי. | קישור לדרייב: https://drive.google.com/file/d/110LTIvwWWida8eUSqtv815aqj85lqrm1/view

סמי הכבאי 3 | ז'אנר: אנימציה, הרפתקאות, משפחה | שנת יציאה: 2017 | אורך סרט: 60 דקות | תקציר: הרפתקאות חדשות. | קישור לדרייב: https://drive.google.com/file/d/10lExBu5WDiB_JneVsMAourFWtuv4Dfr2/view

סמי הכבאי 4 | ז'אנר: אנימציה, ילדים, הרפתקאות | שנת יציאה: 2005 | אורך סרט: 60 דקות | תקציר: סמי מציל ארנב. | קישור לדרייב: https://drive.google.com/file/d/10sicOZHWYbvwQtGEL-jI_lyfq6baCKD7/view

סמי הכבאי 5 | ז'אנר: פעולה, הרפתקאות, ילדים | שנת יציאה: 2017 | אורך סרט: 60 דקות | תקציר: סמי מציל תושבים. | קישור לדרייב: https://drive.google.com/file/d/11bG3hVJWhwLqil5Y1pXLDQaFBidumPZL/view

סמי הכבאי 6 | ז'אנר: אנימציה, ילדים, קומדיה | שנת יציאה: 2002 | אורך סרט: 45 דקות | תקציר: סמי מציל טיל. | קישור לדרייב: https://drive.google.com/file/d/112DfLpJNgtVx4gfCkfVyHyxYToZThkhC/view

סמי הכבאי 7 | ז'אנר: אנימציה, הרפתקאות, ילדים | שנת יציאה: 2004 | אורך סרט: 58 דקות | תקציר: סמי מציל נסיך. | קישור לדרייב: https://drive.google.com/file/d/10hT5ieBlxuw93ycM5M-NDlKefKtc_7Qd/view

סמי הכבאי 8 | ז'אנר: אנימציה, הרפתקאות, קומדיה | שנת יציאה: 2007 | אורך סרט: 60 דקות | תקציר: סמי מציל חזיר ים. | קישור לדרייב: https://drive.google.com/file/d/115A7fgfkm-yZKPJQzLIfVAkW-QvuBqdI/view

סמי הכבאי 9 | ז'אנר: אנימציה, הרפתקאות, משפחה | שנת יציאה: 2018 | אורך סרט: 60 דקות | תקציר: סמי ופנגווין. | קישור לדרייב: https://drive.google.com/file/d/10j5RGwpH2Dj_1xlRtfrXhi8qj6bePiqs/view

סמי הכבאי 10 | ז'אנר: אנימציה, הרפתקאות, משפחה | שנת יציאה: 2021 | אורך סרט: 60 דקות | תקציר: סמי מציל כלב. | קישור לדרייב: https://drive.google.com/file/d/11dxD6YCvnzLi8N-yzxbnDUrYNZLGjOI1/view

לזמן את הרוע 1 | ז'אנר: אימה, מותחן | שנת יציאה: 2013 | אורך סרט: 112 דקות | תקציר: חוקרי תופעות על טבעיות. | קישור לדרייב: https://drive.google.com/file/d/1TLYgYhQWUzsbcDkeNhPL70Fk3w_R0G_L/view?usp=drivesdk

לזמן את הרוע 2 | ז'אנר: אימה, מותחן | שנת יציאה: 2016 | אורך סרט: 134 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1rlH5HIdwyixAn-57RBL-dc3jk0LgAeXR/view?usp=drivesdk

לזמן את הרוע 3 | ז'אנר: אימה, מותחן | שנת יציאה: 2021 | אורך סרט: 112 דקות | תקציר: החלק השלישי. | קישור לדרייב: https://drive.google.com/file/d/1xtPY1g9AD2YO-y8ODhrj6t4nrho8IQSb/view?usp=drivesdk

האלווין 1 | ז'אנר: אימה, מתח | שנת יציאה: 1978 | אורך סרט: 91 דקות | תקציר: מייקל מאיירס רוצח בעיירה. | קישור לדרייב: https://drive.google.com/file/d/1Csz_9SbPCMs5JZzxMYwk1JPcu9afpMxE/view?usp=drivesdk

האלווין 2 | ז'אנר: אימה, מתח | שנת יציאה: 1981 | אורך סרט: 92 דקות | תקציר: לורי סטרוד נאבקת במייקל. | קישור לדרייב: https://drive.google.com/file/d/1y2EcKJg8LLVMIjb9DVMdzfyO3igFON6o/view?usp=drivesdk

האלווין 3 - עונת המכשפה | ז'אנר: אימה, מותחן | שנת יציאה: 1982 | אורך סרט: 100 דקות | תקציר: סיפור שונה, ללא מייקל. | קישור לדרייב: https://drive.google.com/file/d/1tT7R1vLqk4ZemC4mRo8nr7k_lU8Wpqag/view?usp=drivesdk

המסור 1 | ז'אנר: אימה, מותחן | שנת יציאה: 2004 | אורך סרט: 103 דקות | תקציר: משחק קטלני. | קישור לדרייב: https://drive.google.com/file/d/1oFVpKmgvUReOJy1lOXnWBdO5hNX9iytF/view

המסור 2 | ז'אנר: אימה, מתח | שנת יציאה: 2005 | אורך סרט: 93 דקות | תקציר: מלכודות חדשות. | קישור לדרייב: https://drive.google.com/file/d/1tnNMflpti3KjMVKEiRZerjXH2N3XII9V/view

המסור 3 | ז'אנר: אימה, מתח | שנת יציאה: 2006 | אורך סרט: 108 דקות | תקציר: המשך הסיפור. | קישור לדרייב: https://drive.google.com/file/d/1JIYwarwG88zIKukt8klazspbAGZesmPZ/view

המסור 4 | ז'אנר: אימה, מתח | שנת יציאה: 2007 | אורך סרט: 92 דקות | תקציר: חקירת הרוצח. | קישור לדרייב: https://drive.google.com/file/d/1qfQWy4fFdYem55EWIFByS-ZyqIEqQujC/view

המסור 5 | ז'אנר: אימה, מתח | שנת יציאה: 2008 | אורך סרט: 92 דקות | תקציר: חוקרת את הרוצח. | קישור לדרייב: https://drive.google.com/file/d/1vVmZEYtWrmr48Br72xbQ0SD3u1Krirb4/view

המסור 6 | ז'אנר: אימה, מתח | שנת יציאה: 2009 | אורך סרט: 90 דקות | תקציר: חלק 6. | קישור לדרייב: https://drive.google.com/file/d/139RNGyg1_XF55b3EkLtssiZ8miyFZ0Nu/view

המסור 7 | ז'אנר: אימה, מתח | שנת יציאה: 2010 | אורך סרט: 90 דקות | תקציר: הסרט ה-7. | קישור לדרייב: https://drive.google.com/file/d/10KvJtuHrxn5aAAEc1zR1cm0wsp7pUZ7T/view

המסור 8 - המעגל נסגר | ז'אנר: אימה, מותחן | שנת יציאה: 2017 | אורך סרט: 92 דקות | תקציר: הסרט החדש. | קישור לדרייב: https://drive.google.com/file/d/1L8UHAM5hV5K29_KWK1cHhLSUI2Jbkj4q/view

המסור 9 | ז'אנר: דרמה | שנת יציאה: 2023 | אורך סרט: 90 דקות | תקציר: סיפור מקורי. | קישור לדרייב: https://drive.google.com/file/d/1VO9lLByRdffUkQ-ABDJzrfgRKqhJln6Z/view

ג'ון וויק 1 | ז'אנר: אקשן, דרמה, פשע | שנת יציאה: 2014 | אורך סרט: 101 דקות | תקציר: ג'ון וויק יוצא לנקמה. | קישור לדרייב: https://drive.google.com/file/d/1KGQJA9EJLNnHwN0tbnZKPwmXHpL_Pcb4/view?usp=drivesdk

ג'ון וויק 2 | ז'אנר: אקשן, דרמה, פשע | שנת יציאה: 2017 | אורך סרט: 122 דקות | תקציר: המשך. | קישור לדרייב: https://drive.google.com/file/d/1-mLvXoexTITZr7Tf-lCkCIGScDztCXyi/view

ג'ון וויק 3 | ז'אנר: אקשן, דרמה, פשע | שנת יציאה: 2019 | אורך סרט: 131 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1lWoANz5zCmfGjC5qm_9a6WvXlf1MsSK_/view

ג'ון וויק 4 | ז'אנר: אקשן, דרמה, פשע | שנת יציאה: 2023 | אורך סרט: 169 דקות | תקציר: הסאגה נמשכת. | קישור לדרייב: https://drive.google.com/file/d/1CdEam4D5seiBL1pVbPTDRu_kieVrO2t9/view

מכוניות 1 | ז'אנר: אנימציה, קומדיה, הרפתקאות | שנת יציאה: 2006 | אורך סרט: 117 דקות | תקציר: מכונית מרוצים לומדת שיעורים. | קישור לדרייב: https://drive.google.com/file/d/1-80WQ2arfkxKIzLSqOX2r6g5YObG-k5k/view

מכוניות 2 | ז'אנר: אנימציה, הרפתקאות, קומדיה | שנת יציאה: 2011 | אורך סרט: 106 דקות | תקציר: מרוץ בינלאומי. | קישור לדרייב: https://drive.google.com/file/d/1-I9wwAlUsxdNqQMU1zOEMKtQex6OObqi/view

מכוניות 3 | ז'אנר: אנימציה, הרפתקאות, משפחה | שנת יציאה: 2017 | אורך סרט: 102 דקות | תקציר: דור חדש. | קישור לדרייב: https://drive.google.com/file/d/1-KADs0ikytT1sbyoaz4Yb8PCClo_zgPj/view

הנוקמים 1 | ז'אנר: פעולה, מדע בדיוני, הרפתקאות | שנת יציאה: 2012 | אורך סרט: 143 דקות | תקציר: צוות גיבורים מתאחד. | קישור לדרייב: https://drive.google.com/file/d/1PB0NenYMXzTliF76JkifCqTcwObL4m54/view?usp=drivesdk

הנוקמים 2 - עידן אולטרון | ז'אנר: פעולה, מדע בדיוני, הרפתקאות | שנת יציאה: 2015 | אורך סרט: 141 דקות | תקציר: אולטרון מאיים על העולם. | קישור לדרייב: https://drive.google.com/file/d/12Pal0qBw2l3MxWSY7aa4VCoU1RY9Rdcm/view?usp=drivesdk

הנוקמים 3 - מלחמת האינסוף | ז'אנר: פעולה, מדע בדיוני, הרפתקאות | שנת יציאה: 2018 | אורך סרט: 149 דקות | תקציר: תאנוס אוסף את אבני האינסוף. | קישור לדרייב: https://drive.google.com/file/d/1GeqO3yzNhExaqlKrT4H9wWTYbTYUxDHh/view?usp=drivesdk

הנוקמים 4 - סוף המשחק | ז'אנר: פעולה, מדע בדיוני, פנטזיה | שנת יציאה: 2019 | אורך סרט: 181 דקות | תקציר: הקרב האחרון נגד תאנוס. | קישור לדרייב: https://drive.google.com/file/d/1SU8vkKboMXDf6FmP7NQmDfbpD2czptZ5/view?usp=drivesdk

בחורים רעים 1 | ז'אנר: אקשן, קומדיה, פשע | שנת יציאה: 1995 | אורך סרט: 119 דקות | תקציר: שני שוטרים במיאמי. | קישור לדרייב: https://drive.google.com/file/d/1g85OPXhyT3_NJcJs7Q2ljZJgdPx3zp0H/view

בחורים רעים 2 | ז'אנר: אקשן, קומדיה, פשע | שנת יציאה: 2003 | אורך סרט: 147 דקות | תקציר: שוטרים נגד קרטל. | קישור לדרייב: https://drive.google.com/file/d/195fSv-vjW_auUSKSd-rvUW7qFWgUEmLa/view

בחורים רעים 3 - רעים לתמיד | ז'אנר: אקשן, קומדיה, פשע | שנת יציאה: 2020 | אורך סרט: 124 דקות | תקציר: החבורה חוזרת. | קישור לדרייב: https://drive.google.com/file/d/1yFVILf69NKSvWW0UMa5Znl_1gjOgIbG0/view

בחורים רעים 4 - הכל או כלום | ז'אנר: אקשן, קומדיה, פשע | שנת יציאה: 2024 | אורך סרט: 115 דקות | תקציר: סאגת הסיום. | קישור לדרייב: https://drive.google.com/file/d/11fHWfPfL99bywg_w3qNBAW_N_f6U1VF8/view

50 גוונים של אפור | ז'אנר: דרמה, רומנטיקה | שנת יציאה: 2015 | אורך סרט: 125 דקות | תקציר: אהבה אסורה. | קישור לדרייב: https://drive.google.com/file/d/1OoYpfqMdQEbefPOIW4y0R8kZIRby-0Th/view?usp=sharing

50 גוונים של אופל | ז'אנר: דרמה, רומנטיקה | שנת יציאה: 2017 | אורך סרט: 118 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/14J9HGZ-Y_obbXRjAMu__8CM5zvykB3Zy/view

50 גוונים של שחרור | ז'אנר: דרמה, רומנטיקה | שנת יציאה: 2018 | אורך סרט: 110 דקות | תקציר: הסיום. | קישור לדרייב: https://drive.google.com/file/d/14GVv_W54yFsPVDu3V1cT1Ck9VtmfVUJ4/view?usp=drivesdk

אבא גנוב 1 | ז'אנר: קומדיה | שנת יציאה: 2018 | אורך סרט: 90 דקות | תקציר: סיפורו של אבא שנעלם. | קישור לדרייב: https://drive.google.com/file/d/0ByUKzbCJaA3KeEZ1MzY2Z0NOc0E/view?usp=drivesdk&resourcekey=0-l00MxjSqs0wxlnNUPX7qSA

אבא גנוב 2 | ז'אנר: קומדיה, דרמה | שנת יציאה: 2023 | אורך סרט: 95 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/0ByUKzbCJaA3KNFdNRWpWbl9JNjA/view?usp=drivesdk&resourcekey=0-o2hNr_SN5iRlAlDiReCysg

אבא גנוב 3 | ז'אנר: קומדיה משפחתית | שנת יציאה: 2024 | אורך סרט: 110 דקות | תקציר: חתונה באילת. | קישור לדרייב: https://drive.google.com/file/d/0ByUKzbCJaA3KTkYyYlVnNlEzam8/view?usp=drivesdk&resourcekey=0-H27UKDpSPvdikyZUBp4U9g

גברים בשחור 1 | ז'אנר: מדע בדיוני, אקשן, קומדיה | שנת יציאה: 1997 | אורך סרט: 98 דקות | תקציר: סוכנים סודיים נגד חייזרים. | קישור לדרייב: https://drive.google.com/file/d/1MK3Rc8aYph7qjXjQn29Zwi_Kez3VphYi/view?usp=drivesdk

גברים בשחור 2 | ז'אנר: מדע בדיוני, פעולה, קומדיה | שנת יציאה: 2002 | אורך סרט: 88 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1E8AdZFDEwpD11UMOTIHXpW9KRiyjNz6A/view?usp=drivesdk

גברים בשחור 3 | ז'אנר: מדע בדיוני, פעולה, קומדיה | שנת יציאה: 2012 | אורך סרט: 106 דקות | תקציר: מסע בזמן. | קישור לדרייב: https://drive.google.com/file/d/1NDgvTi-V23Z0puWD8BxfvOspykqJibz9/view?usp=drivesdk

גברים בשחור 4 | ז'אנר: מדע בדיוני, פעולה, קומדיה | שנת יציאה: 2012 | אורך סרט: 128 דקות | תקציר: המשך. | קישור לדרייב: https://drive.google.com/file/d/1iir7klL5nmV_FBrqXgkapIBT5uKQqvH4/view?usp=drivesdk

דוכן הנשיקות 1 | ז'אנר: רומנטי, קומדיה | שנת יציאה: 2018 | אורך סרט: 105 דקות | תקציר: נערה במערכת יחסים סודית. | קישור לדרייב: https://drive.google.com/file/d/1URDWu_779plROAgG4VLRU5MMbrfNNI1j/view?usp=drivesdk

דוכן הנשיקות 2 | ז'אנר: קומדיה רומנטית | שנת יציאה: 2020 | אורך סרט: 123 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1RxU6xrUyKTnZfJ0vU_89Cmehh-owbB7E/view?usp=drivesdk

דוכן הנשיקות 3 | ז'אנר: קומדיה, רומנטי | שנת יציאה: 2021 | אורך סרט: 111 דקות | תקציר: הסיום. | קישור לדרייב: https://drive.google.com/file/d/15o1ScHsIZKbA5K2N0OQ1EUmVC6OOGq9g/view?usp=drivesdk

סיפורי נרניה 1 - האריה, המכשפה וארון הבגדים | ז'אנר: פנטזיה, הרפתקאות | שנת יציאה: 2005 | אורך סרט: 143 דקות | תקציר: ארבעה אחים מגלים ארון קסום. | קישור לדרייב: https://drive.google.com/file/d/1cAGUWDd17ZRjomB-vHQCCsQW5Cjzj0Hx/view?usp=drivesdk

סיפורי נרניה 2 - הנסיך קספיאן | ז'אנר: פנטזיה, הרפתקאות | שנת יציאה: 2008 | אורך סרט: 150 דקות | תקציר: חזרה לנרניה. | קישור לדרייב: https://drive.google.com/file/d/1k_62SwOUgaMBQi_KbTT82pLB3I8fr0kZ/view?usp=drivesdk

סיפורי נרניה 3 - המסע בדון טריידר | ז'אנר: פנטזיה, הרפתקאות | שנת יציאה: 2010 | אורך סרט: 113 דקות | תקציר: מסע ימי. | קישור לדרייב: https://drive.google.com/file/d/1isCTHV0w1Jt3xkZbmdf07ozlq4V-2S-2/view?usp=drivesdk

הלגונה הכחולה 1 | ז'אנר: הרפתקאות, דרמה, רומנטיקה | שנת יציאה: 1980 | אורך סרט: 104 דקות | תקציר: שני ילדים לבד באי. | קישור לדרייב: https://drive.google.com/file/d/1nEVt8oApP6JwhS5PjurG2tIytbrDnF_8/view?usp=drivesdk

הלגונה הכחולה 2 - השיבה | ז'אנר: הרפתקאות, דרמה, רומנטיקה | שנת יציאה: 1991 | אורך סרט: 102 דקות | תקציר: המשך. | קישור לדרייב: https://drive.google.com/file/d/1uskvtRUUW3y93sjTKmiGNGkIA5JH-OlG/view?usp=drivesd

הלגונה הכחולה 3 - ההתעוררות | ז'אנר: הרפתקאות, דרמה, רומנטיקה | שנת יציאה: 2012 | אורך סרט: 85 דקות | תקציר: גרסה מודרנית. | קישור לדרייב: https://drive.google.com/file/d/1KyCSRkHDsoj315Rz7t7l6Vfs9A6uoYal/view?usp=drivesdk

הנוסע השמיני 1 | ז'אנר: מדע בדיוני, אימה, מותחן | שנת יציאה: 1979 | אורך סרט: 117 דקות | תקציר: חייזר תוקף צוות חללית. | קישור לדרייב: https://drive.google.com/file/d/1zWY0Vd6Mvy2OuM6E-szAzvCJEEQfvbft/view?usp=drivesd

הנוסע השמיני 2 - שובו | ז'אנר: מדע בדיוני, אימה, מותחן | שנת יציאה: 1986 | אורך סרט: 137 דקות | תקציר: ריפלי חוזרת. | קישור לדרייב: https://drive.google.com/file/d/1iDriJhFXZMTvqOc1XBPA5hphNL1o3Y75/view?usp=drivesdk

הנוסע השמיני 3 | ז'אנר: מדע בדיוני, אימה, מותחן | שנת יציאה: 1992 | אורך סרט: 114 דקות | תקציר: החלק השלישי. | קישור לדרייב: https://drive.google.com/file/d/1grZZL2eFuKWML3EcOCNRsUzNFuYQZ4dS/view?usp=drivesdk

הנוסע השמיני 4 - התחייה | ז'אנר: מדע בדיוני, אימה, מותחן | שנת יציאה: 1997 | אורך סרט: 109 דקות | תקציר: ריפלי משובטת. | קישור לדרייב: https://drive.google.com/file/d/1jBblr9YWXkhtVEe0lDVVSN7OlCqr8iCW/view?usp=drivesdk

הנוסע השמיני 5 - קובננט | ז'אנר: מדע בדיוני, אימה | שנת יציאה: 2017 | אורך סרט: 122 דקות | תקציר: סיפור מקורי. | קישור לדרייב: https://drive.google.com/file/d/19Z66YdF6G5F65Kc-c1XB9X3f8wcLnoS5/view?usp=drivesdk

הנוסע השמיני 6 - רומולוס | ז'אנר: מדע בדיוני, אימה, מותחן | שנת יציאה: 2024 | אורך סרט: 114 דקות | תקציר: חייזרים בעתיד. | קישור לדרייב: https://drive.google.com/file/d/1t9a9rtDnoGtWJ8OywEqpgnaOkqIjJfQI/view?usp=drivesdk

ביג מאמא 1 | ז'אנר: קומדיה, פשע | שנת יציאה: 2000 | אורך סרט: 98 דקות | תקציר: סוכן מתחפש לסבתא. | קישור לדרייב: https://drive.google.com/file/d/1-0WID0M8x27JelHt1eoVBh2xaOPbXubx/view?usp=drivesdk

ביג מאמא 2 | ז'אנר: קומדיה, פעולה | שנת יציאה: 2006 | אורך סרט: 101 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1-ASaaqoOEyg1RuZnzwxYlUTi9EcFfjsV/view?usp=drivesdk

ביג מאמא 3 | ז'אנר: קומדיה, פעולה | שנת יציאה: 2011 | אורך סרט: 88 דקות | תקציר: החלק השלישי. | קישור לדרייב: https://drive.google.com/file/d/1-CE0vV0md0wLKC9-ES0rFyCjyBHqCl_f/view?usp=drivesdk

היורשים 1 | ז'אנר: דרמה, רומנטיקה | שנת יציאה: 2013 | אורך סרט: 105 דקות | תקציר: בני נוער עשירים. | קישור לדרייב: https://drive.google.com/file/d/1_Er8bDlsHdjs6Gao46A81pK6Z7LQjseI/view?usp=drivesdk

היורשים 2 | ז'אנר: דרמה, פנטזיה | שנת יציאה: 2022 | אורך סרט: 110 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1I5eaMPv01UkSidNfzLoRLKElnu1POSm3/view?usp=drivesdk

היורשים 3 | ז'אנר: דרמה, מותחן | שנת יציאה: 2023 | אורך סרט: 55 דקות | תקציר: סדרה. | קישור לדרייב: https://drive.google.com/file/d/1pS262eatgQTrhVEcd4R0rQH5d8e-HMql/view?usp=drivesdk

מפוצלים 1 | ז'אנר: מתח, דרמה, אימה | שנת יציאה: 2016 | אורך סרט: 117 דקות | תקציר: גבר עם 24 אישיות. | קישור לדרייב: https://drive.google.com/file/d/1dTFpPqNaXfFILuoWHsRSHKfiQd4v_34_/view?usp=drivesdk

מפוצלים 2 | ז'אנר: פעולה, דרמה | שנת יציאה: 2021 | אורך סרט: 110 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1k1QTHe4WaFwyMMCY7nxegbkaslwZuSGU/view?usp=drivesdk

מפוצלים 3 | ז'אנר: רומן, דרמה | שנת יציאה: 2023 | אורך סרט: 94 דקות | תקציר: המשך. | קישור לדרייב: https://drive.google.com/file/d/186vEegYTzZOnBgvDaHFYkfLOtRtdvPKO/view?usp=drivesdk

רוקי 1 | ז'אנר: דרמה, ספורט | שנת יציאה: 1976 | אורך סרט: 119 דקות | תקציר: סיפורו של מתאגרף. | קישור לדרייב: https://drive.google.com/file/d/1tMOaD1otbfATsMG1udQ_fWb9FsAs3Ygc/view

רוקי 2 | ז'אנר: דרמה, ספורט | שנת יציאה: 1979 | אורך סרט: 119 דקות | תקציר: קרב חוזר. | קישור לדרייב: https://drive.google.com/file/d/1HbEWsndBYTBlNV_RdHEbwklO7FX-M3XO/view

רוקי 3 | ז'אנר: דרמה, ספורט | שנת יציאה: 1982 | אורך סרט: 99 דקות | תקציר: יריב חדש. | קישור לדרייב: https://drive.google.com/file/d/1pMs9hmn17_acVLH0SwNOoIXshCXGw8cH/view

רוקי 4 | ז'אנר: דרמה, ספורט | שנת יציאה: 1985 | אורך סרט: 91 דקות | תקציר: מלחמה קרה. | קישור לדרייב: https://drive.google.com/file/d/1QlcqQfeq45QIBzj29ggdo1NfHOxp1oah/view

רוקי 5 | ז'אנר: דרמה, ספורט | שנת יציאה: 1990 | אורך סרט: 104 דקות | תקציר: חזרה הביתה. | קישור לדרייב: https://drive.google.com/file/d/1unzJUqUTjFRceoiju1B07UVD7CRhbs2b/view

זומבים 1 | ז'אנר: אימה, פעולה, פוסט-אפוקליפטי | שנת יציאה: 2018 | אורך סרט: 90 דקות | תקציר: שורדים בעולם זומבים. | קישור לדרייב: https://drive.google.com/file/d/1lakpTYD1-gY2kva-nnxc9ayP64FeQATa/view

זומבים 2 | ז'אנר: אימה, פעולה, זומבים | שנת יציאה: 2020 | אורך סרט: 95 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1bEztOYYST5aZO7P2XTgUURLVPj23Sq5f/view

זומבים 3 | ז'אנר: אקשן, קומדיה, פוסט-אפוקליפטי | שנת יציאה: 2022 | אורך סרט: 98 דקות | תקציר: המשך. | קישור לדרייב: https://drive.google.com/file/d/1kC90Tdmp9sreJlF3kwMpZt8Gx4kPTJ3Q/view

זומבים 4 | ז'אנר: אימה, מדע בדיוני, פעולה | שנת יציאה: 2025 | אורך סרט: 110 דקות | תקציר: קרב זומבים-ערפדים. | קישור לדרייב: https://drive.google.com/file/d/1yq7xqgycw4KvcSY7U0Glsn4Rs1fA2bdj/view

טרולים 1 | ז'אנר: מתח, דרמה | שנת יציאה: 2023 | אורך סרט: 115 דקות | תקציר: סוכן במשימה מסוכנת. | קישור לדרייב: https://drive.google.com/file/d/_F_toggles_default_AccountsSignInUi/view

אלווין והצ'יפמאנקס 1 | ז'אנר: קומדיה, מוזיקלי, משפחה | שנת יציאה: 2007 | אורך סרט: 92 דקות | תקציר: אלווין והחבורה. | קישור לדרייב: https://drive.google.com/file/d/_F_toggles_default_AccountsSignInUi/view

הנגאובר 1 | ז'אנר: קומדיה, הרפתקאות | שנת יציאה: 2009 | אורך סרט: 100 דקות | תקציר: לילה בלאס וגאס. | קישור לדרייב: https://drive.google.com/file/d/1UuT84esFFJaZ335SXaRiKP2m20cz0giT/view

הנגאובר 2 | ז'אנר: קומדיה, הרפתקאות | שנת יציאה: 2011 | אורך סרט: 102 דקות | תקציר: חתונה בבנגקוק. | קישור לדרייב: https://drive.google.com/file/d/189anntt5pGZ3wm0ShnvpaoWiAyO8Aeig/view

הנגאובר 3 | ז'אנר: קומדיה, פשע | שנת יציאה: 2013 | אורך סרט: 100 דקות | תקציר: הסיום. | קישור לדרייב: https://drive.google.com/file/d/1qi48Y0YpAs9lwOnRikkbSOAd4LCKkbTL/view

המשלח 1 | ז'אנר: אקשן, מותחן, פשע | שנת יציאה: 2002 | אורך סרט: 92 דקות | תקציר: סוכן חשאי. | קישור לדרייב: https://drive.google.com/file/d/1zvAlworbqwWUIXa1pP4huFjQHhn6iV_N/view

המשלח 2 | ז'אנר: אקשן, מותחן, פשע | שנת יציאה: 2005 | אורך סרט: 94 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/file/d/1nU0NaIUC_6fDWesBAVxEXql0-3REUY-S/view

המשלח 3 | ז'אנר: אקשן, מותחן, פשע | שנת יציאה: 2008 | אורך סרט: 103 דקות | תקציר: החלק השלישי. | קישור לדרייב: https://drive.google.com/file/d/1npcDFaaLSxL24qiBk8hrfwlPFSSEjvYy/view

המשלח 4 | ז'אנר: אקשן, מותחן, פשע | שנת יציאה: 2015 | אורך סרט: 96 דקות | תקציר: המשך. | קישור לדרייב: https://drive.google.com/file/d/1Y7GFaITGMwMVOpzwgadWrVRlUKdz-JV_/view

כדור תועה 1 | ז'אנר: מותחן, פשע | שנת יציאה: 2017 | אורך סרט: 92 דקות | תקציר: עבריינים במחסן. | קישור לדרייב: https://drive.google.com/file/d/1lFILRFasGj9pRiSXrKSt7N4FAJjbjUoG/view

פיץ פרפקט 1 | ז'אנר: קומדיה, מוזיקלי | שנת יציאה: 2012 | אורך סרט: 112 דקות | תקציר: תחרות א-קפלה. | קישור לדרייב: https://drive.google.com/file/d/1zIiZ0tJsAfubDBm4H0cHKcPneTWuwWn7/view

פיץ פרפקט 2 | ז'אנר: קומדיה, מוזיקלי | שנת יציאה: 2015 | אורך סרט: 115 דקות | תקציר: תחרות בינלאומית. | קישור לדרייב: https://drive.google.com/file/d/1BdsvNaHgEkerBl9gYt35Ssy-zheXk9ke/view

פיץ פרפקט 3 | ז'אנר: קומדיה, מוזיקלי | שנת יציאה: 2017 | אורך סרט: 93 דקות | תקציר: סיבוב הופעות אחרון. | קישור לדרייב: https://drive.google.com/file/d/1TREOXIMFRQtUWeonh081L0K4FDDkioaK/view

בחזרה לעתיד 1 | ז'אנר: מדע בדיוני, הרפתקאות, קומדיה | שנת יציאה: 1985 | אורך סרט: 116 דקות | תקציר: מסע בזמן. | קישור לדרייב: https://drive.google.com/file/d/1hKQ-0TDJkU0H0F-qeMjPGtF2gueBTCOx/view

בחזרה לעתיד 2 | ז'אנר: מדע בדיוני, הרפתקאות, קומדיה | שנת יציאה: 1989 | אורך סרט: 108 דקות | תקציר: עתיד 2015. | קישור לדרייב: https://drive.google.com/file/d/14Zbuu6CwG4KQV_iCyc8eNyL2u5lg-c2L/view

בחזרה לעתיד 3 | ז'אנר: מדע בדיוני, הרפתקאות, פעולה | שנת יציאה: 1990 | אורך סרט: 118 דקות | תקציר: המערב הפרוע. | קישור לדרייב: https://drive.google.com/file/d/1Tv_IHVXhs0gwcMrbnkEM8sCyT2Ierub3/view

ההוביט 1 - מסע בלתי צפוי | ז'אנר: פנטזיה, הרפתקאות | שנת יציאה: 2012 | אורך סרט: 169 דקות | תקציר: בילבו יוצא למסע. | קישור לדרייב: https://drive.google.com/file/d/1YK3Jx1Y0NiB3F53dFGggPvQK50p-r_JR/view

